geographic_area,indicator,sex,current_age,wealth_quintile,residence,mother's_education_level,time_period,obs_value,sub_sector,category,risk_category
United Republic of Tanzania,indicator_8,Total,Total,lowest,total,total,2016,40.9,DELIVERY,mother,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,primary education,2016,12.7,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2016,12.1,DIAR,child,Medium
United Republic of Tanzania,indicator_7,Female,Under 5 years old,total,total,total,2016,42.7,DIAR,child,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,secondary and higher,2016,18.6,DIAR,child,High
United Republic of Tanzania,indicator_7,Male,Under 5 years old,total,total,total,2016,43.5,DIAR,child,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,urban,total,2016,14.8,DIAR,child,High
United Republic of Tanzania,indicator_7,Total,Under 5 years old,lowest,total,total,2016,28.0,DIAR,child,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,rural,total,2016,12.8,DIAR,child,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,second,total,total,2016,43.3,DIAR,child,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,highest,total,total,2016,12.9,DIAR,child,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,middle,total,total,2016,44.8,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Total,Under 5 years old,fourth,total,total,2016,17.9,DIAR,child,High
United Republic of Tanzania,indicator_7,Total,Under 5 years old,fourth,total,total,2016,45.2,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Total,Under 5 years old,middle,total,total,2016,13.1,DIAR,child,High
United Republic of Tanzania,indicator_6,Total,15 to 49 years old,total,total,total,2016,32.0,FAMILY_PLANNING,mother,High
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,total,2016,13.4,DIAR,child,High
United Republic of Tanzania,indicator_6,Total,15 to 19 years old,total,total,total,2016,13.3,FAMILY_PLANNING,mother,Medium
United Republic of Tanzania,indicator_21,Female,Under 5 years old,total,total,total,2016,46.1,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,lowest,total,total,2016,2.4,DELIVERY,mother,Low
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,rural,total,2016,43.5,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,second,total,total,2016,2.6,DELIVERY,mother,Low
United Republic of Tanzania,indicator_21,Total,Under 5 years old,highest,total,total,2016,47.9,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,middle,total,total,2016,4.2,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,fourth,total,total,2016,47.2,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,fourth,total,total,2016,7.1,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,middle,total,total,2016,49.4,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,highest,total,total,2016,15.8,DELIVERY,mother,High
United Republic of Tanzania,indicator_21,Total,Under 5 years old,second,total,total,2016,45.2,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,total,rural,total,2016,3.7,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,lowest,total,total,2016,36.9,DIAR,child,Low
United Republic of Tanzania,indicator_5,Total,Total,total,urban,total,2016,11.8,DELIVERY,mother,High
United Republic of Tanzania,indicator_21,Male,Under 5 years old,total,total,total,2016,44.9,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,total,total,total,2016,5.9,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,highest,total,total,2016,53.1,DIAR,child,High
United Republic of Tanzania,indicator_20,Total,Under 5 years old,second,total,total,2016,12.5,DIAR,child,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,rural,total,2016,39.7,DIAR,child,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,lowest,total,total,2016,10.9,DIAR,child,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,lowest,total,total,2016,39.6,DIAR,child,Low
United Republic of Tanzania,indicator_8,Total,Total,total,rural,total,2016,53.7,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_19,Male,Under 5 years old,total,total,total,2016,43.4,DIAR,child,Medium
United Republic of Tanzania,indicator_8,Total,Total,total,urban,total,2016,86.4,DELIVERY,mother,High
United Republic of Tanzania,indicator_19,Female,Under 5 years old,total,total,total,2016,46.1,DIAR,child,Medium
United Republic of Tanzania,indicator_8,Total,Total,total,total,total,2016,62.6,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_8,Total,Total,highest,total,total,2016,94.4,DELIVERY,mother,High
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2016,395.55,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,second,total,total,2016,7.4,MALA,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,middle,total,total,2016,6.1,MALA,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,fourth,total,total,2016,8.1,MALA,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,highest,total,total,2016,12.5,MALA,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,rural,total,2016,6.4,MALA,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,urban,total,2016,11.1,MALA,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,lowest,total,total,2016,5.6,MALA,mother,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,second,total,total,2016,41.1,DIAR,child,Medium
United Republic of Tanzania,indicator_8,Total,Total,fourth,total,total,2016,77.8,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,middle,total,total,2016,53.6,DIAR,child,High
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,urban,total,2016,50.3,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Male,Under 5 years old,total,total,total,2016,13.9,DIAR,child,High
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,secondary and higher,2016,44.4,DIAR,child,Low
United Republic of Tanzania,indicator_20,Female,Under 5 years old,total,total,total,2016,13.0,DIAR,child,High
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2016,34.8,DIAR,child,Low
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,total,total,2016,44.8,DIAR,child,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,primary education,2016,34.9,DIAR,child,Low
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,total,2016,43.1,DIAR,child,Low
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,urban,total,2016,46.0,DIAR,child,Medium
United Republic of Tanzania,indicator_8,Total,15 to 19 years old,total,total,total,2016,66.9,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,rural,total,2016,44.2,DIAR,child,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,highest,total,total,2016,45.3,DIAR,child,Medium
United Republic of Tanzania,indicator_8,Total,Total,second,total,total,2016,50.3,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,fourth,total,total,2016,44.0,DIAR,child,Medium
United Republic of Tanzania,indicator_8,Total,Total,middle,total,total,2016,61.0,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,urban,total,2016,49.7,DIAR,child,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,total,secondary and higher,2016,51.3,DIAR,child,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2016,38.3,DIAR,child,Low
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,total,primary education,2016,45.7,DIAR,child,Medium
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,total,rural,total,2016,55.0,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,highest,total,total,2016,95.2,DELIVERY,mother,High
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,middle,total,total,2016,98.3,ANTENATAL,mother,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,fourth,total,total,2016,78.7,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,fourth,total,total,2016,98.3,ANTENATAL,mother,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,middle,total,total,2016,62.3,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,second,total,total,2016,98.3,ANTENATAL,mother,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,second,total,total,2016,51.5,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,lowest,total,total,2016,42.1,DELIVERY,mother,Low
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,rural,total,2016,97.8,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_25,Total,15 to 19 years old,total,total,total,2016,68.2,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_24,Total,Under 5 years old,total,total,total,2016,52.3,PNEU,child,Low
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,urban,total,2016,98.5,ANTENATAL,mother,High
United Republic of Tanzania,indicator_24,Total,Under 5 years old,total,urban,total,2016,63.8,PNEU,child,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,highest,total,total,2016,98.3,ANTENATAL,mother,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,total,urban,total,2016,87.0,DELIVERY,mother,High
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,lowest,total,total,2016,96.9,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,total,total,total,2016,63.5,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_27,Total,Under 5 years old,total,total,primary education,2016,15.8,DIAR,child,Medium
United Republic of Tanzania,indicator_1,Total,10 to 14 years old,total,total,total,2016,1.5,FERTILITY,mother,Low
United Republic of Tanzania,indicator_27,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2016,14.7,DIAR,child,Medium
United Republic of Tanzania,indicator_27,Total,Under 5 years old,total,total,secondary and higher,2016,16.7,DIAR,child,Medium
United Republic of Tanzania,indicator_27,Total,Under 5 years old,total,urban,total,2016,18.1,DIAR,child,High
United Republic of Tanzania,indicator_27,Total,Under 5 years old,total,rural,total,2016,17.2,DIAR,child,High
United Republic of Tanzania,indicator_27,Total,Under 5 years old,highest,total,total,2016,15.3,DIAR,child,Medium
United Republic of Tanzania,indicator_1,Total,15 to 19 years old,total,total,total,2016,138.9,FERTILITY,mother,High
United Republic of Tanzania,indicator_27,Total,Under 5 years old,fourth,total,total,2016,22.9,DIAR,child,High
United Republic of Tanzania,indicator_27,Total,Under 5 years old,middle,total,total,2016,18.0,DIAR,child,High
United Republic of Tanzania,indicator_27,Total,Under 5 years old,second,total,total,2016,16.9,DIAR,child,High
United Republic of Tanzania,indicator_27,Total,Under 5 years old,lowest,total,total,2016,13.6,DIAR,child,Medium
United Republic of Tanzania,indicator_27,Male,Under 5 years old,total,total,total,2016,18.2,DIAR,child,High
United Republic of Tanzania,indicator_2,Total,15 to 19 years old,total,total,total,2016,98.5,ANTENATAL,mother,High
United Republic of Tanzania,indicator_27,Female,Under 5 years old,total,total,total,2016,16.7,DIAR,child,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,total,total,2016,98.0,ANTENATAL,mother,High
United Republic of Tanzania,indicator_24,Total,Under 5 years old,total,rural,total,2016,45.8,PNEU,child,Low
United Republic of Tanzania,indicator_3,Total,15 to 19 years old,total,total,total,2016,47.7,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_24,Total,Under 5 years old,highest,total,total,2016,48.6,PNEU,child,Low
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,lowest,total,total,2016,28.4,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,total,total,2016,50.7,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_23,Total,15 to 19 years old,total,total,total,2016,46.0,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,total,total,total,2016,34.2,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,total,urban,total,2016,48.0,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,total,rural,total,2016,28.9,POSTNATAL_CARE,mother,Low
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,highest,total,total,2016,53.6,POSTNATAL_CARE,mother,High
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,fourth,total,total,2016,41.2,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,middle,total,total,2016,31.6,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,second,total,total,2016,28.5,POSTNATAL_CARE,mother,Low
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,lowest,total,total,2016,22.2,POSTNATAL_CARE,mother,Low
United Republic of Tanzania,indicator_22,Total,15 to 19 years old,total,total,total,2016,35.5,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_4,Total,20 to 24 years old,total,total,total,2016,22.4,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,total,total,2016,45.5,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,15 to 19 years old,total,total,total,2016,4.0,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,second,total,total,2016,34.1,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,total,total,2016,7.7,MALA,mother,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,middle,total,total,2016,40.0,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,fourth,total,total,2016,53.4,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_24,Total,Under 5 years old,fourth,total,total,2016,57.0,PNEU,child,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,second,total,total,2016,43.2,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_24,Total,Under 5 years old,middle,total,total,2016,44.0,PNEU,child,Low
United Republic of Tanzania,indicator_24,Total,Under 5 years old,second,total,total,2016,48.6,PNEU,child,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,middle,total,total,2016,46.6,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_24,Total,Under 5 years old,lowest,total,total,2016,34.6,PNEU,child,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,fourth,total,total,2016,56.1,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_24,Male,Under 5 years old,total,total,total,2016,49.0,PNEU,child,Low
United Republic of Tanzania,indicator_24,Female,Under 5 years old,total,total,total,2016,55.8,PNEU,child,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,highest,total,total,2016,69.9,ANTENATAL,mother,High
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,total,total,2016,42.9,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,urban,total,2016,61.1,POSTNATAL_CARE,child,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,rural,total,2016,45.2,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,rural,total,2016,36.0,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,highest,total,total,2016,65.6,POSTNATAL_CARE,child,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,urban,total,2016,63.8,ANTENATAL,mother,High
United Republic of Tanzania,indicator_10,Female,Under 5 years old,total,total,total,2016,55.2,MALA,child,Medium
United Republic of Tanzania,indicator_27,Total,Under 5 years old,total,total,total,2016,17.5,DIAR,child,High
United Republic of Tanzania,indicator_10,Total,Under 5 years old,middle,total,total,2016,52.4,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,rural,total,2016,52.2,MALA,child,Medium
United Republic of Tanzania,indicator_15,Female,Under 5 years old,total,total,total,2016,40.8,MALA,child,Low
United Republic of Tanzania,indicator_10,Total,Under 5 years old,lowest,total,total,2016,49.1,MALA,child,Medium
United Republic of Tanzania,indicator_10,Male,Under 5 years old,total,total,total,2016,53.7,MALA,child,Medium
United Republic of Tanzania,indicator_15,Male,Under 5 years old,total,total,total,2016,45.7,MALA,child,Low
United Republic of Tanzania,indicator_16,Female,Under 5 years old,total,total,total,2016,81.1,MALA,child,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,second,total,total,2016,54.8,MALA,mother,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,lowest,total,total,2016,50.7,MALA,child,Low
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,total,total,2016,43.4,MALA,child,Low
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,urban,total,2016,60.9,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,second,total,total,2016,51.7,MALA,child,Low
United Republic of Tanzania,indicator_15,Total,Under 5 years old,middle,total,total,2016,43.1,MALA,child,Low
United Republic of Tanzania,indicator_16,Total,Under 5 years old,highest,total,total,2016,84.3,MALA,child,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,lowest,total,total,2016,48.1,MALA,mother,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,fourth,total,total,2016,35.3,MALA,child,Low
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,urban,total,2016,36.0,MALA,child,Low
United Republic of Tanzania,indicator_15,Total,Under 5 years old,highest,total,total,2016,32.0,MALA,child,Low
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,total,total,2016,54.4,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,total,2016,80.1,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,urban,total,2016,84.0,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,lowest,total,total,2016,72.8,MALA,child,Low
United Republic of Tanzania,indicator_16,Male,Under 5 years old,total,total,total,2016,79.2,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,rural,total,2016,46.1,MALA,child,Low
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,urban,total,2016,55.9,MALA,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,rural,total,2016,53.1,MALA,mother,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,fourth,total,total,2016,59.5,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,fourth,total,total,2016,83.7,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,middle,total,total,2016,83.3,MALA,child,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,highest,total,total,2016,54.3,MALA,mother,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,second,total,total,2016,54.6,MALA,child,Medium
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2016,50.0,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,rural,total,2016,78.7,MALA,child,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,total,total,2016,53.9,MALA,mother,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,second,total,total,2016,78.4,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,highest,total,total,2016,59.1,MALA,child,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,middle,total,total,2016,58.0,MALA,mother,High
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2016,8011.8,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,fourth,total,total,2016,56.0,MALA,mother,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,total,secondary and higher,2017,86.2,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,urban,total,2017,88.3,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,middle,total,total,2017,57.0,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,rural,total,2017,89.7,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,fourth,total,total,2017,81.9,MALA,child,High
United Republic of Tanzania,indicator_10,Total,Under 5 years old,highest,total,total,2017,64.1,MALA,child,High
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2017,91.1,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,total,primary education,2017,89.4,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,lowest,total,total,2017,68.4,MALA,child,Low
United Republic of Tanzania,indicator_16,Total,Under 5 years old,middle,total,total,2017,75.0,MALA,child,Low
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,total,total,2017,89.4,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,fourth,total,total,2017,67.8,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,second,total,total,2017,77.0,MALA,child,Medium
United Republic of Tanzania,indicator_16,Female,Under 5 years old,total,total,total,2017,75.6,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,rural,total,2017,50.2,MALA,child,Medium
United Republic of Tanzania,indicator_16,Male,Under 5 years old,total,total,total,2017,75.2,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,second,total,total,2017,33.9,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,urban,total,2017,66.8,MALA,child,High
United Republic of Tanzania,indicator_10,Female,Under 5 years old,total,total,total,2017,53.3,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,highest,total,total,2017,87.2,MALA,child,Medium
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2017,7227.6,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,highest,total,total,2017,99.8,ANTENATAL,mother,High
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,fourth,total,total,2017,98.3,ANTENATAL,mother,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,middle,total,total,2017,56.6,MALA,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,middle,total,total,2017,98.8,ANTENATAL,mother,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,fourth,total,total,2017,59.1,MALA,mother,High
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,rural,total,2017,97.4,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,second,total,total,2017,97.9,ANTENATAL,mother,High
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,lowest,total,total,2017,95.5,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,rural,total,2017,48.6,MALA,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,urban,total,2017,59.0,MALA,mother,High
United Republic of Tanzania,indicator_1,Total,15 to 19 years old,total,total,total,2017,119.7,FERTILITY,mother,Medium
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2017,57.0,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_1,Total,10 to 14 years old,total,total,total,2017,2.7,FERTILITY,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,highest,total,total,2017,52.6,MALA,mother,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,total,total,2017,54.6,MALA,child,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,urban,total,2017,99.4,ANTENATAL,mother,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,lowest,total,total,2017,51.2,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,total,total,2017,62.2,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,fourth,total,total,2017,91.2,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,middle,total,total,2017,87.7,MALA,child,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,lowest,total,total,2017,39.4,MALA,mother,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,rural,total,2017,56.5,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,second,total,total,2017,88.7,MALA,child,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,total,total,2017,98.0,ANTENATAL,mother,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,highest,total,total,2017,79.2,ANTENATAL,mother,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,fourth,total,total,2017,68.3,ANTENATAL,mother,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,middle,total,total,2017,60.9,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_15,Male,Under 5 years old,total,total,total,2017,87.9,MALA,child,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,second,total,total,2017,51.7,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,second,total,total,2017,51.5,MALA,mother,Medium
United Republic of Tanzania,indicator_15,Female,Under 5 years old,total,total,total,2017,90.8,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,lowest,total,total,2017,90.9,MALA,child,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,urban,total,2017,75.6,ANTENATAL,mother,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,total,total,2017,51.4,MALA,mother,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,highest,total,total,2017,76.3,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,rural,total,2017,38.6,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,secondary and higher,2017,77.2,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,urban,total,2017,56.0,MALA,child,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,secondary and higher,2017,50.0,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2017,67.2,MALA,child,Low
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2017,33.0,MALA,child,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,total,primary education,2017,26.8,MALA,mother,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,primary education,2017,77.5,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,total,2017,43.1,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,lowest,total,total,2017,39.9,MALA,child,Low
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,total,never attended an education programme / no schooling,2017,17.2,MALA,mother,High
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,total,secondary and higher,2017,31.3,MALA,mother,High
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,urban,total,2017,30.7,MALA,mother,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,lowest,total,total,2017,32.3,MALA,child,Low
